word,phonetic,pos,meaning,example_en,example_zh,tags,difficulty
steward,'stju:wəd,n.,"管理人, 招待员, 管家, 乘务员；轮船, 飞机的服务员, (财务)管理员",,,六级,1
stewardess,'stju:wədis,n.,"空中小姐, 女管理人, 女管家",,,六级,2
stick,stik,n./v.,"棍, 棒, 刺, 枯枝, 茎, 条状物；插进, 刺入, 钉住, 伸出, 粘贴, 停止；粘住, 停留, 坚持, 陷住, 伸出",,,六级,1
sticky,'stiki,adj.,"粘的, 有粘性的, 顽固的",,,六级,2
stiff,stif,adj./n./v.,"坚硬的, 严厉的, 呆板的, 生硬的, 刚强的, 强烈的, 粘的, 稠的, 艰难的；死尸, 醉鬼, 钞票；不肯付...小费",,,六级,1
stiffen,'stifn,v.,"使变硬, 使僵硬, 使顽强, 使严厉；变粘, 变硬, 变强烈",,,六级,2
stiffness,'stifnis,n.,"坚硬, 呆板, 刻板；强直, 僵硬",,,六级,2
stillness,'stilnis,n.,"静止, 沉静",,,六级,2
stimulate,'stimjuleit,v.,"刺激, 激励, 鼓舞；起刺激作用",,,六级,1
stimulus,'stimjuləs,n.,"刺激, 激励, 刺激品；刺激特, 刺激",,,六级,1
sting,stiŋ,n./v.,"叮, 刺痛, 刺激, 讽刺；叮, 刺痛, 刺激, 使苦恼；叮, 刺痛",,,六级,2
stir,stə:,n./v.,"骚动, 轰动, 搅动, 监狱；移动, 摇动, 激起, 惹起, 搅拌；走动, 传播, 搅拌",,,六级,1
stitch,stitʃ,n./v.,"一针, 疼痛, 针法, 碎布条, 针脚；缝, 缝合, 装订",,,六级,1
stock,stɒk,n./adj./v.,"树干, 祖先, 血统, 原料, 备料, 库存, 牲畜, 股票, 股份, 保留剧目；存货的, 常备的, 平凡的, 普通的, 股票的, 保留剧目的, 繁殖用的；装把手于, 进货, 备有, 放牧；出新芽, 备货, 囤积",,,六级,1
stockholder,'stɒkhəuldə,n.,"股东；股东, 股票持有者, 股票所有人",,,六级,2
stocking,'stɒkiŋ,n.,长袜；马足水肿; 长袜,,,六级,2
stomach,'stʌmək,n./v.,"胃, 食欲, 欲望, 肚子；吃下, 忍受",,,六级,1
stone,stəun,n./v./adj.,"石头, 宝石, 果核, 纪念碑, 结石；投扔石子, 铺石头；石的, 石制的, 完全的",,,六级,1
stony,'stəuni,adj.,"多石的, 无情的",,,六级,2
stool,stu:l,n./v.,"凳子, 大便, 粪便, 厕所；长新枝；引诱, 诱捕",,,六级,2
stoop,stu:p,n./v.,"佝偻, 屈从, 弯腰；弯下, 屈从, 弯腰, 堕落；使屈从, 使弯曲",,,六级,2
storage,'stɒ:ridʒ,n.,"存储器, 储藏, 保管, 库存, 仓库；存放处; 存储",,,六级,1
storey,'stɔ:ri,n.,"楼, 楼层, 层楼",,,六级,2
storm,stɒ:m,n./v.,"暴风雨, 骚动, 风波, 风暴, 猛攻；起风, 猛冲, 怒吼；猛攻",,,六级,1
stormy,'stɒ:mi,adj.,"暴风雨的, 粗暴的, 激烈的",,,六级,2
stout,staut,adj./n.,结实的；矮胖的；勇敢的；激烈的；矮胖子；烈性啤酒,,,六级,2
stove,stəuv,n./v.,"火炉, 窑；用火炉烤；stave的过去式和过去分词",,,六级,2
straighten,'streitn,v.,"弄直, 整顿, 清理, 使改正；直起来, 改正, 好转",,,六级,2
straightforward,streit'fɒ:wəd,adj.,"笔直的, 率直的, 明确的, 简单的, 直接的",,,六级,1
strain,strein,n./v.,"紧张, 拉紧, 张力, 过劳, 扭伤, 血缘, 种, 族, 气质, 曲调, 旋律, 口吻；使劳累, 拉紧, 过分使用, 扭伤, 滥用, 曲解, 滤；尽力, 努力, 紧拉, 弯曲, 被滤出",,,六级,1
strait,streit,n./adj.,"海峡, 困境；困难的, 窘迫的, 狭窄的",,,六级,2
stranger,'streindʒə,n.,"陌生人, 门外汉；局外人, 非当事人, 第三者",,,六级,1
strangler,'stræŋ^lə,n.,"扼杀者, 压制者, (英)阻气门, 阻塞门",,,六级,2
strap,stræp,n./v.,"带, 皮带；(用皮带)捆扎",,,六级,2
strategic,strə'ti:dʒik,adj.,"战略的, 战略上的；战略的",,,六级,1
strategy,'strætidʒi,n.,"战略, 策略；战略, 策略",,,六级,1
straw,strɒ:,n./adj.,"稻草, 麦管, 吸管, 一文不值的东西, 草帽；稻草的, 稻草色的, 琐碎的, 无价值的",,,六级,1
strawberry,'strɒ:bəri,n.,草莓,,,六级,2
stray,strei,n./adj./v.,"走失的家畜, 浪子；迷途的, 偶然的；迷路, 彷徨, 流浪",,,六级,2
stream,stri:m,n./v.,"水流, 小河, 流出, 趋势, 人潮；流出, 流动, 展开；流, 涌, 飘扬；流",,,六级,1
streamline,'stri:mlain,n./v.,"流线, 流线型；使成流线型, 使合理化",,,六级,2
strength,streŋθ,n.,"力量, 实力, 强度, 浓度, 人数, 抵抗力；强度",,,六级,1
strengthen,'streŋθən,v.,"加强, 变坚固；变强, 股票上涨",,,六级,1
stress,stres,n./v.,"压力, 紧迫, 强调, 重音, 重点, 应力；加压力于, 着重, 重读",,,六级,1
stretch,stretʃ,n./adj./v.,"伸展, 张开, 连绵, 一段路, 一段时间；可伸缩的, 弹性的；伸展, 张开, 曲解, 使过度伸展；伸展, 延伸；伸展",,,六级,1
strict,strikt,adj.,"严厉的, 绝对的, 详尽的, 严格的, 精确的；严格的, 精确的, 绝对的",,,六级,1
strictly,'striktli,adv.,"严格地, 确实地",,,六级,1
stride,straid,n./v.,"大步, 步幅, 步态, 进步；迈大步走, 跨过, 跨",,,六级,2
strife,straif,n.,"争吵, 竞争, 冲突",,,六级,2
strike,straik,n./v.,"罢工, 打击, 殴打；打, 撞击, 冲击, 侵袭, 取消, 结算, 打掉, 罢工, 刺透, 使生根, 遇见；打, 打击, 抓, 罢工, 搏动, 触礁, 敲, 响, 穿透, 打动",,,六级,1
striking,'straikiŋ,adj.,"醒目的, 惊人的, 打击的, 罢工的；罢工的, 罢市的, 罢课的",,,六级,1
string,striŋ,n./v.,"线, 细绳, 一串, 字符串；串起, 成串, 收紧, 缚, 扎；成一串；字符串, 串",,,六级,1
strip,strip,n./v.,"长条, 条状, 带, 脱衣舞；脱衣, 被剥去, 剥夺, 拆卸；脱衣服",,,六级,1
stripe,straip,n.,"斑纹, 条纹；纹, 条纹",,,六级,2
strive,straiv,v.,"努力, 奋斗, 斗争",,,六级,2
stroke,strəuk,n./v.,"笔划, 打, 中风, 抚, 摩, 冲程；划尾桨, 抚, 摩, 划去；笔划",,,六级,1
stroll,strəul,n./v.,"闲逛, 漫步；闲逛, 漫步",,,六级,2
strongly,'strɒŋli,adv.,"强有力地, 坚强地, 激烈地",,,六级,1
structural,'strʌktʃərəl,adj.,"结构的, 建筑的；结构的",,,六级,1
structure,'strʌktʃə,n./v.,"结构, 构造, 建筑物；构成, 组织",,,六级,1
struggle,'strʌgl,n./v.,"斗争, 努力, 奋斗；努力, 奋斗, 挣扎",,,六级,1
stubborn,'stʌbən,adj.,"顽固的, 不听话的, 执拗的, 棘手的",,,六级,2
studio,'stju:diəu,n.,"工作室, 画室, 演播室, 电影制片厂",,,六级,1
stuff,stʌf,n./v.,"原料, 要素, 东西, 材料, 素质, 织品, 废物, 废话；装填；狼吞虎咽",,,六级,1
stuffy,'stʌfi,adj.,"闷热的, 窒息的, 乏味的, 固步自封的, 自以为是的",,,六级,2
stumble,'stʌmbl,n./v.,"绊倒, 蹒跚而行, 失足；使绊倒, 使困惑；绊倒, 失足, 失策, 犯错, 蹒跚, 踌躇",,,六级,2
stun,stʌn,v./n.,"使昏迷, 使震惊, 打昏；昏迷, 猛击",,,六级,2
stupid,'stju:pid,adj.,"愚蠢的, 麻木的",,,六级,1
sturdy,'stə:di,adj.,"强健的, 健全的；羊晕倒病, 羊蹒跚病",,,六级,2
style,stail,n./v.,"风格, 时尚, 文体, 风度, 字体, 类型；称呼, (根据新款式)设计, 使合潮流；风格, 样式；风格, 样式",,,六级,1
subdivide,'sʌbdi'vaid,v.,"vi. (把...)再分, (把...)细分；再分, 细分",,,六级,2
subdue,səb'dju:,v.,"使服从, 压制, 减弱, 抑制, 克制",,,六级,2
subjective,səb'dʒektiv,adj.,"主观的, 个人的；主观的, 自觉的",,,六级,2
submarine,'sʌbməri:n,n./adj./v.,"潜水艇, 海底生物；海中的, 生长在海中的；用潜水艇攻击；在下疾行, 在下滑动",,,六级,2
submerge,səb'mə:dʒ,v.,"使浸水, 使陷入, 淹没；潜入水中",,,六级,2
submit,səb'mit,v.,"使服从, 使受到, 委托, 提交, 认为；屈服, 服从",,,六级,1
subordinate,sə'bɒ:dnit,n./adj./v.,"属下, 附属物；下级的, 次要的, 附属的；使居下位, 使服从",,,六级,2
subscribe,səb'skraib,v.,"捐献, 签署；赞成, 同意, 捐款, 预订, 认购；订阅",,,六级,2
subscript,'sʌbskript,adj./n.,"下标的, 写在底下的；下标；下标",,,六级,2
subscription,səb'skripʃən,n.,"捐献, 订金, 订阅, 签署, 同意；订购",,,六级,2
subsequent,'sʌbsikwənt,adj.,"后来的, 接下去的；后来的",,,六级,1
subsequently,'sʌbsikwəntli,adv.,"后来, 随后",,,六级,1
subsidiary,səb'sidiəri,n./adj.,"子公司, 附件, 辅助者；辅助的, 次要的, 津贴的",,,六级,1
subsidy,'sʌbsidi,n.,"补助金, 津贴；补助金, 津贴, 补贴",,,六级,1
substance,'sʌbstəns,n.,"物质, 实质, 主旨, 资产, 本质, 牢固；物质",,,六级,1
substantial,səb'stænʃəl,n./adj.,"重要材料(或事物), 有实际价值的东西；实质上的, 物质的, 有内容的, 结实的",,,六级,1
substantially,səb'stænʃəli,adv.,"实质上, 本质上, 大体上",,,六级,1
substitute,'sʌbstitju:t,n./v./adj.,"代理, 代理人, 代用品, 代替者, 代替物；代替；替代, 取代, 代用；代替的, 代用的, 代用品的；置换; 替代",,,六级,1
subtle,'sʌtl,adj.,"敏锐的, 精细的, 狡猾的, 稀薄的, 灵巧的, 微妙的；锐敏的; 精细的",,,六级,1
subtract,səb'trækt,v.,"减去, 扣掉, 减少；做减法；减",,,六级,2
suburb,'sʌbə:b,n.,"市郊住宅区, 郊区, 边缘",,,六级,2
subway,'sʌbwei,n./v.,"地铁, 地道；乘地铁",,,六级,2
succeed,sək'si:d,v.,"成功, 继承, 继续；继承, 接替",,,六级,1
success,sək'ses,n.,"成功, 成就, 胜利",,,六级,1
successful,sək'sesful,adj.,"成功的, 一帆风顺的, 顺利的；成功的",,,六级,1
successfully,sək'sesfjli,adv.,"成功, 结果良好, 有成就",,,六级,1
succession,sək'seʃən,n.,"连续, 继承权, 继位, 演替, 地层次序；继承, 继承权, 继位",,,六级,1
successive,sək'sesiv,adj.,"继承的, 连续的；接续承运人; 连续的",,,六级,1
successor,sək'sesə,n.,"继承者, 接任者；后继",,,六级,1
suck,sʌk,v./n.,"吸, 吮, 吸入, 吮吸, 吸收；吸, 吸奶；吸, 吸入, 吮吸",,,六级,1
sudden,'sʌdn,n./adj.,"突然, 忽然；突然的, 意外的, 快速的",,,六级,1
suddenly,'sʌdənli,adv.,"突然, 意外, 忽然, 迅速, 即席作成, 即刻, 急速",,,六级,1
sue,su:,v.,"控告, 起诉, 请求；提出诉讼, 提出请求",,,六级,1
suffer,'sʌfə,v.,"遭受, 经历, 忍受；受痛苦, 受损害",,,六级,1
suffice,sə'fais,v.,"足够, 有能力；满足",,,六级,2
sufficient,sə'fiʃənt,adj.,"充分的, 足够的；充分的, 足够的",,,六级,1
sufficiently,sə'fiʃəntli,adv.,"足够, 充分",,,六级,1
suicide,'sjuisaid,n./v./adj.,"自杀, 自杀者；自杀；自杀的",,,六级,1
suit,sju:t. su:t,n./v.,"套装, 诉讼, 请求, 起诉, 套, 组；适合, 使适应；合适, 相称",,,六级,1
suitable,'sju:təbl,adj.,"适当的, 相配的；合适的, 适宜的, 适当的",,,六级,1
suitcase,'sju:tkeis,n.,手提箱,,,六级,2
sullen,'sʌlən,adj.,"愠怒的, 沉闷的, 阴沉的",,,六级,2
sulphur,'sʌlfə,n.,"硫, 硫磺；硫",,,六级,2
sum,sʌm,n./v.,"总数, 总和, 金额, 概要, 顶点；总计, 概括；合计；系统实用程序和维护",,,六级,1
summarize,'sʌməraiz,v.,"概述, 总结",,,六级,2
summary,'sʌməri,n./adj.,"摘要, 概要；摘要的, 简略的；摘要; 概要",,,六级,1
summit,'sʌmit,n./adj.,"顶点, 最高阶层, 最高级会议；政府首脑的, 最高级的",,,六级,1
summon,'sʌmən,v.,"召唤, 召集, 号召, 振奋, 唤起, 鼓起；传唤, 传讯",,,六级,1
sunlight,'sʌnlait,n.,"日光；日光, 太阳光",,,六级,1
sunrise,'sʌnraiz,n.,"日出, 黎明, 拂晓",,,六级,2
sunset,'sʌnset,n.,"日落, 晚年",,,六级,2
sunshine,'sʌnʃain,n.,"阳光, 光明, 晴天",,,六级,1
super,'sju:pə,n./adj./adv.,"跑龙套角色, 冗员, 特级品, 特大号, 管理人；上等的, 特大的, 超级的, 极好的, 十分的, 过分的；非常",,,六级,1
superb,sju'pə:b,adj.,"极度的, 华丽的, 极好的",,,六级,1
superficial,.sju:pə'fiʃəl,n./adj.,"表面, 外表；表面的, 肤浅的, 面积的",,,六级,2
superficially,,adv.,"表面, 表面性, 浅层, 不深, 表皮, (贬)肤浅, 一知半解, 浅薄, 平方, 浮面",,,六级,2
superior,sju:'piəriə,n./adj.,"长者, 占优势的人, 上级；上级的, 出众的, 高傲的",,,六级,1
superiority,sju:.piəri'ɒriti,n.,"优越, 高傲；优越性",,,六级,2
supersonic,.sju:pə'sɒnik,adj.,超声波的；超声[波]的,,,六级,2
superstition,.sju:pə'stiʃən,n.,迷信；迷信,,,六级,2
supervise,'sju:pəvaiz,v.,"监督, 管理, 指导",,,六级,1
supervision,.sju:pə'viʒən,n.,"监督, 管理；监督, 管理",,,六级,1
supplement,'sʌplimənt,n./v.,"补充物, 增刊, 补充, 补遗, 补编, 附录, 补角；补充, 增补",,,六级,1
supplementary,.sʌpli'mentəri,adj.,"补足的, 补充的, 追加的；追加的, 补充的, 增补的",,,六级,2
supply,sə'plai,n./v.,"补给, 供给, 供应品；补给, 供给, 提供, 补充；替代",,,六级,1
support,sə'pɒ:t,n./v.,"支持, 支撑, 援助, 供养, 支撑物；支援, 支撑, 帮助, 支持, 忍受, 供养, 证实；后援; 支持",,,六级,1
suppose,sə'pəuz,v.,"推想, 假设, 以为, 想像, 假定；料想",,,六级,1
suppress,sə'pres,v.,"镇压, 使止住, 禁止, 抑制, 查禁；镇压, 平定, 禁止出版",,,六级,1
supreme,sju'pri:m,n./adj.,"至高, 霸权；至高的, 终极的, 极端的, 最大的",,,六级,1
surely,'ʃuəli,adv.,"的确地, 安全地；保证, 保证人, 保证金",,,六级,1
surge,sə:dʒ,n./v.,"巨涌, 汹涌, 澎湃；汹涌, 澎湃, 颠簸, 猛冲, 突然放松；使汹涌奔腾, 急放；电压尖峰",,,六级,2
surgeon,'sə:dʒən,n.,"外科医生, 军医, 船医；外科医师",,,六级,1
surgery,'sə:dʒəri,n.,"外科, 手术, 手术室, 换球术",,,六级,1
surname,'sə:neim,n./v.,"姓, 别号, 绰号；呼以姓氏, 起绰号",,,六级,2
surpass,sə'pɑ:s,v.,"超越, 凌驾, 胜过",,,六级,2
surplus,'sə:pləs,n./adj.,"剩余, 过剩, 盈余；过剩的, 剩余的",,,六级,1
surprising,sə'praiziŋ,adj.,令人惊讶的,,,六级,1
surprisingly,,adv.,"使人惊奇, 出人意外, 惊人, 令人惊讶",,,六级,1
surrender,sə'rendə,v./n.,"交出, 放弃, 使投降, 让与；投降, 自首；交出, 放弃, 投降",,,六级,2
surround,sə'raund,v./n.,"包围, 环绕, 围绕；围绕物",,,六级,1
surroundings,sə'rajndiŋz,n.,"环境, 周围的事物；环境",,,六级,2
survey,sə'vei,n./v.,"纵览, 视察, 测量, 俯瞰, 调查；审视, 视察, 俯瞰, 通盘考虑；测量土地",,,六级,1
survival,sə'vaivəl,n./adj.,"生存, 残存, 幸存者；赖以生存的",,,六级,1
survive,sə'vaiv,v.,"比...活得长, 生存, 生还, 幸免于；活下来, 幸存",,,六级,1
susceptible,sə'septəbl,adj.,"易受影响的, 易感动的, 容许...的；易感的, 易受影响的, 容许",,,六级,2
suspect,sə'spekt,n./adj./v.,"被怀疑者, 嫌疑犯；令人怀疑的, 不可信的, 可疑的；怀疑, 猜想",,,六级,1
suspend,sə'spend,v.,"悬, 吊, 使悬浮, 暂停, 中止, 推迟；暂停, 中止, 悬浮, 停止偿付债务；暂停",,,六级,1
suspension,sə'spenʃən,n.,"悬挂, 暂停, 中止；悬浮; 悬浮体; 悬浮液",,,六级,1
suspicion,sə'spiʃən,n.,"怀疑, 觉察, 嫌疑；怀疑, 疑心, 嫌疑",,,六级,1
suspicious,sə'spiʃəs,adj.,"可疑的, 多疑的, 怀疑的；怀疑的, 令人怀疑的, 可疑的",,,六级,1
sustain,sə'stein,v.,"承受, 支持, 供养, 继续, 忍受, 蒙受, 证实, 准许；持续",,,六级,1
swallow,'swɒləu,n./v.,"燕子, 吞咽, 喉；咽, 淹没, 吞没, 耗尽, 轻信, 忍受, 抑制；吞下, 咽下",,,六级,1
swamp,swɒmp,n./v.,"沼泽, 进退两难的困境；淹没, 击溃, 清除, 使陷于沼泽；陷于沼泽, 淹没",,,六级,2
swan,swɒn,n./v.,"天鹅, 天鹅星座, 有才华的诗人；闲荡, 蜿蜒而行",,,六级,2
swarm,swɒ:m,n./v.,"群, 大群, 蜂群, 分蜂群；分群, 群集, 聚集一块, 云集, 攀；挤满, 爬, 攀",,,六级,2
sway,swei,n./v.,"摇摆, 影响力, 支配；摇动, 支配, 弄歪, 使倾斜, 使动摇, 影响；摇动, 摇摆, 倾斜, 动摇, 统治, 转向",,,六级,2
swear,swєə,v./n.,"发誓, 咒骂, 使宣誓；发誓, 诅咒；诅咒, 誓言",,,六级,1
sweat,swet,n./v.,"汗, 汗水, 水珠, 焦急；出汗, 渗出, 冒出水气, 结水珠, 烦恼, 懊恼；使出汗, 流出, 榨出, 使汗流浃背",,,六级,2
sweater,'swetə,n.,"毛衣, 毛线衫, 运动衫, 出汗者；发汗器",,,六级,2
sweep,swi:p,n./v.,"扫除, 打扫, 肃清, 视野, 范围, 全胜；扫除, 掸去, 猛拉, 扫荡, 肃清, 冲走, 刮起, 环视, 掠过, 扫射；扫, 打扫, 袭击, 席卷, 扫视, 掠过",,,六级,1
sweeten,'swi:tn,v.,"使变甜, 加糖于, 使悦耳, 使温和, 减轻；变甜",,,六级,2
sweetness,'swi:tnis,n.,"甜蜜, 芳香, 美妙",,,六级,2
swell,swel,n./adj./v.,"增大, 隆起的部分, 巨浪, 肿胀；优秀的, 一流的；增大, 膨胀, 肿胀, 增强, 骄傲；使膨胀, 使增大, 使上涨, 使骄傲",,,六级,2
swift,swift,n./adj./adv.,"褐雨燕, 快速爬行的小蜥蜴, 蝙蝠蛾, 大滚筒；迅速的, 快的, 敏捷的, 立刻的；迅速地, 敏捷地",,,六级,2
swing,swiŋ,n./v./adj.,"摇摆, 振幅, 音律, 节奏, 涨落, 秋千, 旋转, 行动自由；摇摆, 悬挂, 旋转, 大摇大摆地走, 转向；挥舞, 使旋转, 使转向, 悬挂, 吊运；旋转的, 悬挂的, 强节奏爵士音乐的",,,六级,1
swiss,swis,n./adj.,"瑞士人, 瑞士腔调；瑞士的, 瑞士风格的",,,六级,2
switch,switʃ,n./v.,"开关, 电闸, 转换, 软枝, 鞭子, 道岔；转变, 切换, 摆动, 转换, 使转轨；转换, 变换, 摆动；开关; 翻转; 转移",,,六级,1
sword,sɒ:d,n.,"刀, 剑, 战争, 武力, 剑状物",,,六级,1
symbol,'simbl,n.,"符号, 象征, 代号, 信条；符号; 码元",,,六级,1
symmetrical,si'metrikl,adj.,"对称的, 匀称的；对称的, 均称的",,,六级,2
symmetry,'simitri,n.,"对称, 匀称；对称; 对称性; 对称现象",,,六级,2
sympathetic,.simpə'θetik,adj./n.,"有同情心的, 合意的, 赞成的；交感神经, 容易感受的人",,,六级,1
sympathize,'simpəθaiz,v.,"同情, 怜悯, 同意, 体谅",,,六级,2
sympathy,'simpəθi,n.,"同情, 赞同, 怜悯, 慰问, 吊唁；交感[作用], 同感[作用], 感应, 同情",,,六级,1
symphony,'simfəni,n.,"交响乐, 交响曲",,,六级,2
symposium,sim'pəuziəm,n.,"讨论会, 座谈会, 专题报告会, 专题论文集",,,六级,2
symptom,'simptəm,n.,"症状, 征候, 征兆；症状",,,六级,1
synthesis,'sinθisis,n.,"综合, 组织, 综合体；合成",,,六级,2
synthesize,'sinθisaiz,v.,"综合, 合成",,,六级,2
synthetic,sin'θetik,n./adj.,"合成物质；综合(性)的, 人造的, 合成的",,,六级,2
system,'sistəm,n.,"系统, 体系, 制度, 方式, 秩序, 分类原则；系统; 体制; 体系",,,六级,1
systematic,.sisti'mætik,adj.,"有系统的, 分类上的, 体系的；系统的, 系的, 分类的",,,六级,1
systematically,.sisti'mætikli,adv.,"有系统地, 有组织地, 有条理地",,,六级,2
tablet,'tæblit,n.,"平板, 门牌, 笔记簿, 碑, 匾, 药片；片剂",,,六级,1
tabulate,'tæbjuleit,v./adj.,"作成表, 作成一览表, 使成平面；平板状的, 平面的；制表",,,六级,2
tack,tæk,n./v.,"平头钉, 大头钉, 粗缝针脚, 行动方针, 食物；以大头针钉住, 附加",,,六级,2
tackle,'tækl,n./v.,"工具, 复滑车, 滑车, 装备, 扭倒；固定, 处理, 抓住；扭倒",,,六级,1
tact,tækt,n.,"机智, 手法, 老练；(自动加工线的)生产节拍",,,六级,2
tactics,'tæktiks,n.,"用兵学, 战术, 兵法；战术, 策略",,,六级,3
tag,tæg,n./v.,"标签, 附属物, 碎片, 结束语, 口头禅, 附加语, 浑名, 标记, 标记符；附以签条, 尾随, 添饰, 起浑名, 连接；紧紧跟随；标记",,,六级,2
tail,teil,n./adj./v.,"尾部, 后部, 辫子, 随员, 特务, 燕尾服, 踪迹, 限定继承(权)；在后面的, 从后面而来的, 限定继承的, 尾部的, 后部的；为...装尾, 附于其后, 尾随, 使搭牢, 跟踪, 监视；跟踪, 船尾搁浅",,,六级,1
tailor,'teilə,n./v.,"裁缝, 成衣匠；缝制, 制作, 使适应；做裁缝",,,六级,2
tale,teil,n.,"故事, 谎言, 谣言, 陈述, 叙述；虚语, 诽语, 谣言",,,六级,1
talent,'tælənt,n.,"天才, 才能, 有才干的人, 天资",,,六级,1
tame,teim,adj./v.,"驯服的, 柔顺的, 被开垦的, 顺从的, 乏味的, 平淡的；驯养, 驯服, 制服, 失去锋芒；变得驯服",,,六级,2
tan,tæn,n./adj./v.,"黄褐色, 鞣料, 马戏团；黄褐色的, 鞣皮的；晒成棕褐色；把...晒黑, 鞣(革), 狠狠鞭打",,,六级,2
tangle,'tæŋgl,n./v.,"缠结, 纠结的一团, 困惑, 纠纷, 混乱；使缠结, 缠住；缠结, 乱作一团",,,六级,2
tank,tæŋk,n./v.,"槽, 箱, 柜, 罐, 池塘, 储水池, 坦克；储于箱中",,,六级,1
tanker,'tæŋkə,n.,"坦克手, 油船, 空中加油飞机, 运油飞机, 油槽/水槽汽车；槽车; 油槽船",,,六级,2
tap,'tæp,n./v.,"轻打, 水龙头；轻打, 轻敲, 敲打出, 选择, 装上嘴子, 使流出, 开发, 分接, 向...乞讨；轻叩, 轻拍, 啪塔啪塔地走；接头",,,六级,1
tape,teip,n./v.,"带子, 录音带, 磁带, 窄带, 卷尺；以带子绑起, 测量, 录音；带",,,六级,1
taper,'teipə,n./adj./v.,"带子操作工, 小蜡烛, 尖细, 渐弱, 锥形, 尖塔；尖细的, 分等级的；(使)一头逐渐变细, (使)逐渐减少",,,六级,2
tar,tɑ:,n./v./adj.,"焦油, 柏油, 水手；涂以焦油, 玷污, 怂恿；焦油的",,,六级,2
target,'tɑ:git,n./v.,"目标, 靶子, 指标；对准, 订指标",,,六级,1
tariff,'tærif,n./v.,"关税, 关税表, 价格表, 收费表；课以关税；价目表",,,六级,2
task,tɑ:sk,n./v.,"工作, 任务, 作业, 困难的工作；派给...工作, 使辛劳；任务",,,六级,1
taste,teist,n./v.,"味道, 品味, 味觉, 感受, 体验, 爱好, 审美, 少量；尝, 察觉...的味道, 体会；品尝, 察觉味道, 有某种味道",,,六级,1
tax,tæks,n./v.,"税, 税款, 重负, 会费；课以税, 使负重荷, 斥责",,,六级,1
teaching,'ti:tʃiŋ,n.,"教学, 学说, 教导",,,六级,1
team,ti:m,n./v.,"队, 组；把马(牛)套在同一辆车上, 把...编成一组；驾驶卡车, 协作",,,六级,1
tear,tiə. tєə,n./v.,"泪滴, 眼泪, 撕, 扯, 裂缝, 激怒, 飞奔；流泪, 撕破, 赶快, 飞奔, 被撕破；撕裂, 戳破, 拉掉, 撕掉, 使分裂, 使精神不安, 折磨",,,六级,1
tease,ti:z,n./v.,"揶揄, 戏弄, 逗惹；戏弄, 取笑, 强求, 梳理, 使起毛",,,六级,2
technical,'teknikl,adj.,"技术上的, 专门的, 工业的, 严格根据法律的；技巧",,,六级,1
technician,tek'niʃən,n.,技师；技师,,,六级,2
technique,tek'ni:k,n.,"技巧, 技术, 方法；工艺方法; 技巧",,,六级,1
technology,tek'nɒlədʒi,n.,"技术, 工业技术, 术语；技术学, 工艺学",,,六级,1
tedious,'ti:diəs,adj.,"沉闷的, 冗长乏味的",,,六级,2
teenager,'ti:nidʒə,n.,十三岁到十九岁的少年,,,六级,1
telegram,'teli^ræm,n.,"电报, 一封电报；电报",,,六级,2
telegraph,'teligrɑ:f,n./v.,"电报, 电报机；打电报；打电报给, 电汇, 流露, 显示出要...的样子",,,六级,1
telescope,'teliskəup,n./v.,"望远镜；叠缩, 嵌进, 缩短；使叠缩, 使缩短",,,六级,2
telex,'teleks,n.,"用户直通电报, 电传打字机；电传, 用户电报",,,六级,2
temper,'tempə,n./v.,"(钢等的)硬度, 脾气, 心情, 中和剂, 倾向, 回火；使回火, 锻炼, 调和, 使缓和；回火",,,六级,1
temperament,'temprəmənt,n.,"气质, 性格, 性情；气质, 禀赋",,,六级,2
temperature,'temprətʃə,n.,"温度, 发烧, 热度；温度",,,六级,1
temple,templ,n.,"圣堂, 庙宇, 教堂, 礼拜堂, 太阳穴, 鬓角；颞颥, 颞部",,,六级,1
tempo,'tempəu,n.,"速度, 节奏, 进行速度, (棋的)一着",,,六级,2
temporary,'tempərəri,adj./n.,"暂时的, 临时的；临时工, 临时雇员；临时",,,六级,1
tempt,tempt,v.,"诱惑, 引诱, 引起...的兴趣, 吸引, 冒...风险",,,六级,1
temptation,temp'teiʃən,n.,"诱惑, 诱惑物；诱惑, 诱惑物",,,六级,1
tenable,'tenəbl,adj.,"可守的, 站得住(脚)的, 合理的, 成立的",,,六级,2
tenant,'tenənt,n./v.,"承租人, 房客, 居住者；租借；占据者",,,六级,1
tend,tend,v.,"走向, 有某种的倾向, 易于, 照顾, 注意；照料, 护理",,,六级,1
tendency,'tendənsi,n.,"趋向, 倾向；趋向, 趋势",,,六级,1
tender,'tendə,adj./v./n.,"嫩的, 柔软的, 脆弱的, 温柔的, 亲切的, 未成熟的, 微妙的, 棘手的, 审慎的；使变嫩, 提供, 偿还；变柔软, 投标；照料, 看管人, 供应船, 小船, 提出, 偿付, 投标",,,六级,1
tense,tens,adj./v./n.,"紧张的, 拉紧的；(使)紧张, (使)拉紧；时态",,,六级,2
tensile,'tensail,adj.,"可拉长的, 可伸长的, 张力的, 拉力的；拉的",,,六级,2
tent,tent,n./v.,"帐篷, 帷幕, 住处, 塞条, 塞子；住帐蓬, 宿营, 暂时居住；用帐篷遮盖, 使住帐篷, 用塞条嵌入",,,六级,1
tentative,'tentətiv,n./adj.,"试验；试验性的, 暂时的",,,六级,2
